Littafi Mai Tsarki ta bayar da tafarki a zahiri zuwa rai madawwami.,Akwụkwọ Nsọ nà-egosi ọ̀wàụzọ a nà-àhụchasi ike nā-eduga na ndụ ebighi ebi.
Littafi Mai Tsarki tana gaya mana cewa dukanmu muna bukatar gafara daga wurin Allah.,Akwụkwọ Nsọ na-agwa anyị na anyị niile nwere mkpa mgbaghara mmehie sitere nà Chineke.
"Bangaskiya ga Allah ba wai ayi tsalle da ido a rufe cikin duhu bane, ta zama mataki marar haɗari zuwa cikin ɗaki mai cikakken haske inda kashi 90% bisa ɗari na mutane sun riga sun tsaitsaya.",Okwukwe n’ime Chineke abụghị ịwụnye n’anya ìsì n’ime ebe gbara ọchịchịrị; ọ bụ nzọpụ ụkwụ enweghi mmerụahụ n’ime ọnụụlọ nwere ìhè ọfụma ebe ndịmmadụ sara mbara bụ ndị ka n’ọnụọgụ gùzòwòròrịị̀.
Saboda haka mutane sun rasa hanzari” ( Romawa 1:20).,"Na ngwụcha, ịdị adị Chineke bụ ihe a gà-ànabatarịrị site n’okwukwe (Ndị Hibru 11:6)."
"Romawa 1:25 tana furta, “ Saboda sun sauya gaskiyar Allah da ƙarya, har sun yi wa halitta ibada, sun kuma bauta mata, sun ƙi yi wa mahalicci, shi wanda yabo ya tabbata a gare shi har abada.","Ọ bụrụ na Chineke adịghị, n’ọnọdụ a anyị nwere ike ime ihe ọbụla anyị chọrọ n’echegbuweghi onwe anyị maka Chineke ikpe anyị ikpe."
Hukunci kaɗai madaidaici don zunubanmu ita ce mutuwa.,Naanị ǹtàràmahụhụ ziri ezi maka mmehie anyị bụ ọnwụ.
"2 Bitrus 3:9 tana cewa, “… amma mai haƙuri gareku, baya so kowa ya halaka, sai dai kowa ya kai ga tuba.” Allah na da marmari yayi mana gafara, haka nan ne yayi tanadi don gafararmu.","2 Pita 3:9 nà-àgwa anyị, “… Ọ nà-àtachiri ụnụ̀ ogologo ntachiobi, n’ihi na Ò zubeghi ka ndị ọbụla laa n’iyì, kama ka mmadụ niile bịa rue nchegharị.” Ọ nà-àgụ Chineke agụụ ịgbāghàra anyị, n’ihi ya, O mèbèrè ọnọ̀dụ maka mgbaghara anyị."
"Da rashin sa’a ana nan dai, kalmar”Kirista” ta ɓatar da babban tasirinta mai yawa kuma kullum ana morarta ga wani wanda yake mai addini ne, ko yana da gawurtaccen halayen kirki maimakon mabiyin Yesu Kiristi da aka maya haifuwarsa da gaske.","Ọ dị mwute na dịka ogē nà-àgata, okwu a bụ̄ “Kristian” etufuola ihe buru ibu n’ihe ọ pụtara wee bụrụ ihe a nà-eji èkwube na mgbe nà mgbe maka onye na-ègosipụta okpukperechi maọbụ nwee ezi ndụ sitere n’ezi akọnauche n’ogo dị elu, mana o nwere ike ọ bụrụ maọbụ ọ bụghị onye na-eso ụzọ Jizọs Kraịst n’eziokwu."
Na san akwai don na kan yi zance da shi kowace yini.,Ihe ọbụla mere gà-ènwerịrị ihe kpatara ya.
Ba’a bayar da gafara domin mutumin ya cancanci a gafarta masa ba.,A naghị enye mgbaghara maka na mmadụ kwesiri ka a gbaghara ya.
"Haka, wane ne Yesu yake da’awa ya zama?",È mèkàtàrà nwee mgbe Jizọs kụ̀ọ̀rọ̀ nà Ya bụ̀ Chineke?
"Idan muka yi wani laifi, mukan nemi gafartawa domin a maido da zumunci.","Mgbe anyị mehiere mmadụ, anyị nà-àchọ mgbaghara ha ka e wee weghachite mmekọrịta."
"Alal misali, in da a ce duniya ma tana ƴan ɗarurrukan miloli kurkusa da rana ko yi gaba can daga rana, da ba zata iya tallafi yawan rai da take yi a yanzu.","Ǹgààrà ọ bụrụ nà ihe ndị gwakọtara ọnụ n’ikuku dị n’elu, jìrì nwantịntị ngụpụta pàseǹt olenole di iche, ọ gààrà àfọdụ obere ka ọ bụrụ nà ọ bụ ihe ọbụla nwere ndụ n’ụwa gà-ànwụ."
"Gama Allah bai aiko Ɗansa duniya ya yanke mata hukunci ba, sai dai domin duniya ta sami ceto ta wurinsa.”",N’ihi na Chineke eziteghi Ọkpara Ya n’ụwa ka O kpee ụwa ikpe; kama ka e wee site n’aka Ya zọpụta uwa.”
Neman ra’ayi na kwana nan na faɗi cewa fiye da da kashi 90% bisa ɗari na mutane cikin duniya yau sun gaskata akwai Allah ko waɗansu iko mai tsauri.,"Otu ụbọchị nà-àgwawara ụbọchị ibe ya okwu ọnụ n’ụba, otu abalị na-ekwuputakwara abalị ibe ya iheọmụma."
"Yesu yayi shela, “ Lalle hakika, ina gaya muku, tun ba a haifi Ibrahim ba, ni ne!” Har ila yau, cikin amsawa, Yahudawa suka kwashi duwatsu cikin ƙoƙari a jajjefi Yesu (Yahaya 8:59).","I nwere ike gbachìbìdo ya dịka onyenzuzu, i nwere ike ịbụ̄gara ya asọmmiri ma gbuo ya dịka ajọ mmụọ; maọbụ i nwere ike dàa n’ụkwụ ya ma kpọọ ya Onyenwe anyị na Chineke."
"Ayyukan Manzanni 13:38 ta ce, “Saboda haka, ƴan’uwa, sai ku sani albarkacin mutumin nan ne ake sanar da ku gafarar zunubanku.”","Ọlụ Ndịozi 13:38 na-ekwupụta, “ya mere mara nụ nke a, ụmụnna m na a nà-èsite n’ọnụ onye à kwusaa mgbaghara mmehie niile nye ụnụ.”"
ƴar abinci mai gina jiki marar ɗan’uwa guda mai siffantuwa ta ‘ƙaddara yana 1 cikin 10243 (wato 10 na biye da wajen 243 O’s).,"Ngọzi nà-àdịrị ndị akaàhụghị, ma ha kweere” (Jọn 20:29)."
"Tana farawa da ma’anar Allah kamar “Wannan da babu abu mafi gaggrumar da za a yi tunani.” Sa’anan nan ne za a yi jayayya cewa a kasance yafi rashin kasancewa, don haka ne babban abin tunani ya kasance.","Ọ nà-amàlite nkọwa/nkwuke Chineke dịka “ihe dị adị nke e nweghi ọzọ karịrị ya a pụrụ ichepụta.” O wee kọwapụta okwu ya nà ịdị adị karịrị adịghị adị, n’ihi ya kwanụ ịhe ahụ dị adị kachasị ibe ya gà-àdịrịrị adị."
"Wannan bata nufin, ko da yake, cewa babu tabbacin kasancewar Allah ba.","Ma etu ọ dị, nke ahụ apụtaghị na e nweghi ihemgbaàmà/ihengosi e nwere maka (igōsìpụ̀tà) ịdị adị Chineke."
Yesu bai yi masa gyara ba.,Jizọs anaghị èduzi/agbàziri ya.
Kowane mutum na da azancin abin da ke daidai da abin da ba daidai ba.,A maara arụmụka nke anọ dịka arụmụka nke ezi ihe nà ajọ ihe.
"“Saboda ƙaunar da Allah yayi wa duniya har ya bada makaɗaicin Ɗansa, domin duk wanda ya gaskata da shi kada ya halaka, sai dai ya sami rai madawwami” (Yahaya 3:16).","“N’ihi na Chineke hụrụ ụwa n’anya otu a, na O nyere ọbụna Ọkpara Ọ mụrụ naanị Ya, kaonye ọbụla nke kwere nà Ya wee ghara ịla n’iyi kama ka o nwee ndụ ebighi ebi” (Jọn 3:16)."
Hausa,Igbo
Littafi Mai Tsarki tana koyar mana cewa ayyukan masu kyau da muke yi ba zasu iya mai da mu karɓaɓɓu ga Allah ba.,Akwụkwọ Nsọ nà-àkụzi nà ezi ọrụ ndị anyị nà-àrụgasị apụghị ime anyị ndị a nābàtàrà nye Chinekè.
"Lewis a cikin littafin sa ya rubuta waɗannan: “Ina ƙoƙari anan in hana kowane daga faɗin anihin wautar abu da mutune safai kan ce game da Shi (Yesu Kiristi): “Ina a shirye in yarda Yesu a matsayin babban malamin halin kirki, amma ban yarda da da’awar sa na zaman Allah ba.” Wannan ita ce abu ɗaya da bai kamata mu faɗi ba.","Ọ dịghị mgbe e dèrè Jizọs n’Akwụkwọ Nsọ dịka Ọ na-ekwu kpọmkwem okwu ndị a, “abụ M Chineke.” N’atụmasịghị ya, nke ahụ apụtaghị na Ò kwuputaghị nà Ya bụ Chineke."
Yaya na san akwai Alah ?,Olee etu anyị si ga-āma na Chineke dị?
Gardama ta uku ta azanci domin kasancewar Allah ana kiran ta gardamar tsarin duniya.,Arụmụka nke atọ nke echiche a pịaziri nke ọma (lọjik) maka ịdị adị Chineke ka a nà-àkpọ arụmụka nke kọsmọlọjii (ya bụ ọmụmụ maka ụwa dum).
Gafara- Yaya zan same ta?,Mgbaghara mmehie – olee etu m gà-èsi nwete ya?
Kana ji da motsin rai na mai laifi wanda ba zaka iya da alama ka je ka bar ta daga nan?,"Ị̀ nà-ènwe mmetụta ahụ nā-enyekarị gị nsogbu, nke si n’obì ụtā, nke ọ dịghị kà ị̀ pụrụ ime ya kà ọ pụọ?"
"Idan haka ne, don Allah danna kan “Na riga na karɓi Kiristi yau” botin na ƙasa.","Ọ bụrụ na ị chọrọ ịnabata Jizọs Kraịst dịka Onyenzọpụta gị wèe nara mgbaghara mmehie site nà Chineke, nke a bụ ekpere i nwere ike ikpe."
Kowace al’ada a dukkanin tarihi tana da waɗansu siffar doka.,Omenàla ọbụla n’akụkọ ntolite niile nke mmadụ enweela otu ụdị iwu.
"A sakamakon haka, muna bukatar gafara da ruwa a jallo.","N’ihi nke a, anyị nwere, n’etu dị egwụ, mkpa mgbaghara mmehie nke Chineke."
Kirista na gaskiya shine mutum wanda ya sa bangaskiyarsa ko bangaskiyarta da amince cikin mtuntakar Yesu Kiristi kuma babu shakka cewa ya mutu bisa gicciye a biyarwar zunubai da tashin daga matattu kuma a rana ta uku da ya sami nasara kan mutuwa da kuma bayar da rai madawwami ga duk wanda ya gaskata da shi.,"Ezi onye Kristian bụ onye tinyeworo okwukwe na ntụkwasịobi na mmadụ nke Jizọs Kraịst na ọrụ ya, tinyere ọnwụ Ya n’obe dịka ụgwọ Ọ kwụrụ maka mmehie nà mbilite n’ọnwụ Ya n’ụbọchị nke atọ ya."
"Me yasa Yahudawa zasu so su jajjefi Yesu idan da bai faɗi wani abin da sun gaskata ya zama saɓo, wato, da’awar zaman Allah?",E kwuo ā gbaghaa ahụ̀ nà-amàlite mgbe a nà-èkwu maka isiokwu nke èjìrìmara zuru òkè gosipụtara Jizọs.
Dubi yadda suke bayyana a fili ayyukan sa da yayi!,"Mana ọ bụru na O mere nke ahụ, à gaghị enwe mkpa ọbụla maka okwukwe."
Faɗar wace nan addu’a ko wata addu’a dabam ba zai cece ka ba.,Ikpe ekpere a maọbụ ekpere ọzọ ọbụla agaghị azọpụta gị.
"Mutane suna da’awa da rashin gaskatawa da Allah ba ta “kimiyya ba ce” ko “ domin babu tabbatarwa.” Dalilin gaskiya ita ce da mutane sun yarda cewa akwai Allah, dole ne kuma su farga cewa suna da alhaki ga Allah kuma na cikin bukatar gafartawa daga wurin Allah (Romawa 3:23; 6:23).",Ya mere ọtụtụ n’ime ndị ahụ na-ajụ/na-agọpụ ịdị adị nke Chineke jị àmakụ̀dosi ike na ụ̀màndịrị (tiori) nke ‘naturalistic evolution’ (na-asị na ihe dị icheiche topụtara/ghọ̀rọ̀ ịhe ha bụ site n’otu ụdịdị iheokike nke bu ha ụzọ dịrị) - ọ na enye ha ihe ọzọ ha nwere ike ịhọrọ ma ha achọghị ikwere n’Onyeokike bụ Chineke.
"“Amma kuwa Allah na tabbatar mana da ƙaunar da yake mana, wato tun muna masu zunubi, Almasihu ya mutu dominmu” (Romawa 5:8).","“Ma Chineke na-eme ka ihụnanya nke aka Ya n’ebe anyị nọ pụta ihe, n’ihi na, mgbe anyị nọ na-abụ ndịmmehie, Kraịst nwụrụ n’ihi anyị” (Ndị Rom 5:8)."
"Allah, cikin cikakken shirinsa, ya zama ɗan adam- Yesu Kiristi (Yahaya 1:1,14).","Chineke, n’ime atụmatụ Ya zuru òkè, ghọ̀ọ̀rọ̀ mmadụ - Jizọs Kraịst (Jọn 1:1, 14)."
Amincewa ce kaɗai cikin Kiristi wanda zai iya cece ka daga zunubi.,Ọ bụ naanị ịtụkwasị obi na Jizọs Kraịst pụrụ inye/iwepụta mgbaghara mmehie.
Gardama takan fara ne sa’anda ana zancen fanni na cikakken shaidar Yesu.,E nwere ọtụtụ amaokwu nà isi edemede gasị nke Okwu Chineke e dere ede ndị nā-ekwu maka ọbụbụ chi nke Jizọs.
"A cikin ayoyi na biye, Yesu bai taɓa gyarta wa Yahudawa ta cewa, “ Ban yi da’awa na zaman Allah ba.” Wannan na nufin Yesu da gaske na cewa Shi Allah ne ta furtawa, “Ni da Uba daya muke” (Yahaya 10:30).","Mgbe Jizọs kwupụtara, “Mụ onwe m nà Nna M bụ otù” (Jọn 10:30), Ọ nà-èkwu na Ya na Nna ahụ nwere otù ọ̀dịdị nà njirimara kacha mkpa."
"Me yasa Yahudawa kuma zasu so su jajjefe Yesu idan da bai fai wani abin da sun gaskata da zaman sabo, wato, da’awar zaman Allah?",Ndị Juu ghọ̀tàrà kpọmkwem ihe Jizọs nà-akụ̀rụ - chi.
"Dalili mafi muhimmanci cewa Yesu sai da ya zama Allah shine cewa idan Shi ba Allah bane, mutuwarsa da bata isa ta biya hukunci don zunubai na dukkan duniya ba ( 1Yahaya 2:2).","Lewis siri kọwaa n’okwu, ikwere nà Jizọs bụ̀ naānị ezi onyenkụzi esòghì n’ihe ndị a nà-àgbara nà ǹhọ̀ site n’ọ̀chịchọ onyē."
"Yahaya 1:1 tana cewa, “Kalma nan kuwa Allah ne.” Yahaya 1:14 tana cewa “Kalman nana kuwa ya zama mutum.” Wannan a fili na nufin cewa Yesu Shine Allah cikin tsoka.","Na Nkpughe, otù mmụọozi gwara Jọn onyeozi kà ọ kpọọ isi ala nye naanị Chineke (Nkpughe 19:10)."
"“Domin ta wurin alheri ne aka cece ku saboda bangaskiya, wannan kuwa ba ƙoƙarin kanku ba ne, baiwa ce ta Allah, ba kuwa saboda aikin lada ba, kada wani yayi fariya” (Afisawa 2:8, 9).","“N’ihi na ọ bụ amara ka e jiworo zopụta ụnụ, site n’okwukwe; nke a esiteghikwa n’onwe ụnụ: ọ bụ onyinye Chineke: o siteghi n’ọlụ, ka onye ọbụla wee ghara ịnya isi” (Ndị Efesọs 2:8-9)."
"Idan zunubanmu basu sami gafartawa ba, zamu zauna har abada da wahalar sanadiyyar zunubanmu (Matiyu 25:46; Yahaya 3:36).","Ọ bụrụ na à gbaghàràghị̀ mmehie anyị, anyị gà-anọ̀ ebighi ebi na-àta ahụhụ ihe mmehie anyị bùtèrè (Matiu 25:46; Jọn 3:36)."
Daga tushe mutane marasa ceto ne daga Antakiya suka yi amfani da ita kamar wata irin laƙabin raini domin yi wa Kiristoci dariya.,"A kpọrọ ndị na-eso ụzọ Jizọs “ndị Kristian” mbụ n’Antịọk (Ọlụ Ndịozi 11:26) màkà nà òmùme ha, ihe ndị ha nà-ème, nà okwu ha dị̀ kà Kraịst."
Mecece gafara kuma me yasa nake bukatarta?,"Gịnị bụ mgbaghara mmehie, gịnị kpatakwara m ji nwee mkpa inwe ya?"
Allah cikin al’ajabi ya cece ni kuma ya canza rayuwata da ba zan iya taimakawa ba amma dai in yarda kuma in yabe kasancewar sa.,Chineke esitela n’oke ọrụebube zọpụta anyị ma gbanwee ndụ anyị nke nà apụghị igbochibido ya kama anyị na-anabata mà na-eto ịdị adị Ya.
Amincewa ce kaɗai cikin Kiristi wanda zai iya cece ka daga zunubi.,Ọ bụ naanị ịtụkwasị obi na Kraịst pụrụ ịzọpụta gị site na mmehie.
"Gafara ta zama a yanke shawara kada a riƙe wata abu gaba da wani mutum, duk da ko menene da suka yi maka.","Mgbaghara bụ̀ mkpebi ejigideghi ihe megide onye ọzọ, na-agbanyeghi ihe ha/o mèrèlà gị."
"Kwana uku daga baya ya tashi daga matattu (1 Korantiyawa 1-4), tabbatarwar nasararsa akan zunubi da mutuwa.","Mkpụrụ ụbọchị àtọ na-esote, Ya site na ndị nwụrụ anwụ bilie (1 Ndị Kọrịnt 15:1-4), na-egosipụta mmeri Ya n’ebe mmehie nà ọnwụ dị."
Abubuwa sun faru a rayuwata waɗanda ba su da bayyanin yiwuwa dabam ban da Allah.,E nweela ihe ndị mere na ndụ anyị enweghi nkọwa ọzọ kwere omume karịkwaa Chineke.
Alamar Kirista na gaskiya shine ƙauna don waɗansu da biyayya ga Maganar Allah ( 1 Yahaya 2:4; Yahaya 2:10).,"Jọn 1:12 nà-àgwa anyị “ma kà ha rà bụ ndị naāra Ya, ha kà O nyèrè ike ịghọ ụmụ Chineke, bụ ndị kweere n’aha Ya.” Akàra nke ezi onye Kristian bụ ịhụnanya nye ndị ọzọ nà nrubeisi nye Okwu Chineke (1 Jọn 2:4, 10)."
"Abin godiya, Allah mai ƙauna da jinƙai ne- yana alla-alla ya gafarta mana zunubanmu!",Ọ bụ ihe inye èkèle nà Chineke nà-àhụ (anyị) n’anya dịkwa ebere – na-ènwe ọchịchọ ịgbāghàrà anyị mmehie anyị!
"“… Wanda ta wurin tsanani jinƙansa ya sake haifarmu, domin muyi rayayyiyar sa zuciya, albarkacin tashin Yesu Almasihu daga matattu” (1Bitrus 1:3).","“Onye mụrụ anyị ọzọ, dịka oke ebere Ya si dị, ka anyị wee nwee olileanya dị̄ ndụ, site na mbilite ahụ nke Jizọs Kraist si na ndị nwụrụ anwụ bilie” (1 Pita 1:3)."
"Ƙamus na Webster ta bada ma’anar Kirista da kamar”mutum mai sa bangaskiya cikin Yesu a matsayin Kiristi ko cikin addini mai asali akan koyarwar Yesu.” Sa’anda wannan ya zama wurin farawa mai kyau cikin ganewa da abin da Kirista yake, kamar yawancin ma’anonin zaman duniya, ta faɗi gajeruwa kaɗan da ainihin sadarwar Littafi Mai Tsarki na abin da ake nufi da zaman Kirsita.","Nkọwa nke akwụkwọ ọ̄kọwa okwu (dikshọnarị) nyere maka onye Kristian gà-àbụ ihe yitere “onye na-egosipụta nkwenye nà Jịzọs dịka Kraịst ahụ maọbụ n’òkpukperechī gbadoro ụkwụ na nkụzi ndị nke Jizọs.” Ebe nke a bụ̀ ebe mmalite dị mmā, dịka ọtụtụ nkọwa okwu nke ọkwụkwọ ọkọwa okwu (dikshọnarị), o bèrè ihe rute n’ebe o ruru, n’ịkụzi n’ezie eziokwu nke Akwukwọ Nsọ maka ihe ọ pụtara ịbụ onye Kristian."
"Yahaya 3:16-17 tana ƙunshe da wannan saƙo mai ban mamaki, “ Saboda ƙaunar da Allah yayi wa duniya har ya bada makaɗaici Ɗansa , domin duk wanda ya gaskata da shi kada ya halaka, sai dai ya sami rai madawwami.","Jọn 3:16-17 nwere ozi à dị èbùbè, “n’ihi na Chineke hụrụ ụwa n’anya otu a, nà O nyere ọbụna Ọkpara Ọ murụ naanị Ya, ka onye ọbụla nke kwere nà Ya wee ghara ịla n’iyi, kama ka o nwee ndụ ebighi ebi."
Me yasa ya zama da al’amari ko dai a ce ko kada a ce Yesu Allah ne?,"N’ihi nke a, Jizọs bụ Chineke!"
"Idan muka sa bangaskiyarmu a cikinsa, muka amince ga mutuwar sa akan giccye don biyar zunubanmu, za’a gafarta mana da yi mana alƙawarin rai madawwami cikin sama.","Ọ bụrụ nà anyị etinye okwukwe anyị nà Ya, na-atụkwasi obi n’ọnwụ Ya n’obe kà ọ kwụọ ụgwọ maka mmehie anyị, a gà-àgbaghàra anyị, anyị anatakwa nkwa nke ndụ ebighi ebi n’ime eluigwe."
"Yesu Kirsti ya mutu akan gicciye (Yahaya 19:31-42), ya ɗauki hukuncin da ya cancance mu (2 Korantiyawa 5:21).","Jizọs Kraist nwụrụ n’obe (Jọn 19:31-42), na-ewère ntaramahụhụ ahụ nke kwesịrị anyị (2 Ndị Kọrịnt 5:21)."
"1 Yahaya 2:2 tana shela, “ Shi kansa kuwa shine hadayar sulhu saboda gafarta zunubanmu, ba kuwa namu kaɗai ba, har ma na duniya duka.” Yesu ya tashi daga matattu, yana shelar nasararsa akan zunubi da mutuwa (1 Korantiyawa 15:1-28).","1 Jọn 2:2 nà-èkwuwàpụ̀ta, “Ya Onwe Ya bụkwa ihe ịjụrụ Chineke obi banyere mmehie niile anyị,  mà Ọ bụghị Ihe ịjụrụ Ya obị banyere naanị mmehie nke anyị onwe anyị, kama Ọ bụkwa Ihe ịjụrụ Ya obị banyere mmehie nke ụwa dum.” Jizọs siri na ndị nwụrụ anwụ bilie, na-èkwuwàpụ̀ta mmeri Ya n’ebe mmehie na ọnwụ dị (1 Ndị Kọrint 15:1-28)."
"A cikin Ibraniyawa 1:8, Uban ya furta ga Yesu, “ Amma game da Ɗan ya ce, “kursiyinka, ya Allah, na har abada abadin ne, sandan sarautarka sanda ne na tsantsar gaskiya.”",Jọn 1:1 nà-àsị “Okwu ahụ bụrụkwa Chineke.” Jọn 1:14 nà-àsị “Okwu ahụ wee ghọọ anụarụ bụ mmadụ.” Nke a na-egosi n’etu were anya nà Jizọs bụ Chineke nke nọ n’anụahụ.
Ba a taɓa rubuta cikin Littafi Mai Tsarki Yesu na faɗi da kalmomi daidai “Nine Allah” ba.,"Kà a kpọzie ya nà okpukperechi dum bụ̄ ndị kacha mkpa nà-àkụzi nà Jizọs bụ onyeamụmụ maọbụ ezi onyenkụzi maọbụ nwoke nyefere onwe ya n’aka Chineke, na-efē Ya."
"“Wato in kai da bakinka ka bayana yarda, cewa Yesu Ubangiji ne, ka kuma gaskata a zuciyarka Allah ya tashe shi daga matattu, zaka sami ceto” (Romawa 10:9).","“Na ọ bụrụ nà ị gà-ewère ọnụ gị kwupụta Jizọs nà Ọ bụ Onyenwe anyị, ọ bụrụkwa nà ị ga-ewere obi gị kwere nà Chineke mere ka O si na ndị nwụrụ anwụ bilie, a ga-azọputa gị” (Ndị Rom 10:9)."
"Idan haka ne, don Allah danna kan “Na riga na karɓi Kiristi yau” botin na ƙasa.","Ezi onye Kristian bụ nwa Chineke n’ezie, bụrụ akụkụ ezi ezinaụlọ nke Chineke, nà onye e nyeworo ndụ ọhụụ n’ime Jizọs Kraịst."
"Rabin farko na Romawa 6:23 tana shaida, “ Gama sakamakon zunubi mutuwa ne …” Mutuwa na har abada ita ce ladan aiki don zunubanmu.","Nkera nke mbụ nke Ndị Rom 6:23 nà-èkwuwàpụ̀ta, “n’ihi na ụgwọọlụ nke mmehie bụ ọnwụ…” Ọnwụ ebighi ebi bụ ihe anyị riteworo n’ụgwọ maka mmehie anyị."
"Wace nan addu’a, hanya ce mai sauƙi a furta ga Allah bangaskiyarka a cikin Sa kuma ka gode masa don ya tanadar maka da ceto.","Ihe niile i nwere ime bụ rịọ Chineke ka Ọ gbaghara gị site na Jizọs, na-ekwere/kwere nà Jizọs nwurụ iji kwụọ ụgwọ maka mgbaghara mmehie gị - Ọ ga-agbagharakwa gị!"
C.S.,Jizọs Kraịst.
Ɗan tayin rai guda na ƙunshe da miliyoyi gutsattsarin abinci mai gina jiki.,Ihe mebere otu mkpụrụ seèl (cell) bụ ǹde kwùru n̄de aja(molecules) protin.
"A zahiri tana nufin,”zama dan jam’iyyar Kiristi” ko dai”mai bin ra’ayi ko mabiyin Kiristi,” Wanda shine mai kama ainun da yadda ƙamus na Webster ta bayyana ta.","Okwu ahụ bụ “Kristian” na nghọta mkpurụokwu ya, pụtara “isò n’òtu nke Kraịst” maọbụ “onye na-eso ụzọ Kraịst.”"
